Country or area/ISO code,Company Code,Contact
85774 UNTERFOEHRING,,Fax: +49 8995083109
,,E-mail: m.gondolf@cablesurf.de
MEGA Communications GmbH,MEGACO,Mr Ronny Seidel
Friedrich-Krupp-Strasse 16 - 18,,Tel: +49 211 15924214
41564 KAARST,,Fax: +49 211 15924211
,,E-mail: ronny.seidel@mega-communications.de
MEGA Monheimer Elektrizitäts-und Gasversorgung GmbH,DEMEGA,Mrs Annebelle Gerhold
Rheinpromenade 3 A,,Tel: +49 2173 9520 361
40789 MONHEIM AM RHEIN,,Fax: +49 2173 9520 350
,,E-mail: annabelle.gerhold@mega-monheim.de
Michael Rack,RSMBGL,Mr. Michael Rack
RSM Freilassing,,Tel: +49 8654 607110
Nocksteinstrasse 13,,Fax: +49 8654 670438
83395 FREILASSING,,E-mail: support@rsm-freilassing.de
mieX Deutschland GmbH,MIEX01,Mr Christof Wagner
Am Rathaus 2,,Tel: +49 8586 9859859
94051 HAUZENBERG,,Fax: +49 8586 98598599
,,E-mail: wagner@miex.de
MK Netzdienste GmbH & Co.KG,MKN,Mr Tobias Helbig
Marienwall 27,,Tel: +49 571 38859 39
32423 MINDEN,,Fax: +49 571 38859 99
,,E-mail: the@mk.de
MMKS GmbH,MMKS,Mr Joerg Kaiser
Rombacher Huette 18,,Tel: +49 234 94331 42
44795 BOCHUM,,Fax: +49 234 94331 35
,,E-mail: j.kaiser@stgkom.de
M-net Telekommunikations GmbH (M-net),MNET,Jonas Da Cell
Emmy Noether Strasse 2,,Tel: +49 89 45200 3919
80992 MUNCHEN,,Fax: +49 89 45200 703919
,,E-mail: jonas.da-cell@mnet.de
mobilcom-debitel GmbH,MD8000,Mr Dirk Lembrecht
Hollerstrasse 126,,Tel: +49 4331 69 5265
24782 BUEDELSDORF,,Fax: +49 4331 69 3330
,,E-mail: dirk.lembrecht@md.de
mr. net services GmbH & Co.KG,MRNET,Mrs. Bettina Schwarz
Lise-Meitner-Strasse 4,,Tel: +49 461 66280 402
24941 Flensburg,,Fax: +49 461 66280 490
,,E-mail: tnb@mrnetgroup.com
MUENET GmbH,MUENET,Tel: +49 2566 269296
Birkenweg 10,,Fax: +49 2566 8930019
48720 Rosendahl,,E-mail: info@muenet.net
multiConnect GmbH,MULTIC,Mr. Bernhard Stemmermann
Wilhelm-Hale-Strasse 50,,Tel: +49 89 139959 912
80639 Munich,,Fax: +49 89 139959 959
,,E-mail: bernhard.stemmermann@multiconnect.de
mWerk GmbH,MWERK,Tel: +49 511 9999 8040
Landwehrstrasse 76,,Fax: +49 511 9999 8041
30519 HANNOVER,,E-mail: icc@mwerk.net
NEFtv GmbH,TCNEFT,Mr Andreas Gaertig
"Allersberger Strasse 185,",,Tel: +49 341 60 952 445
Gebaeude G,,Fax: +49 341 60 952 903
90461 NUERNBERG,,E-mail: andreas.gaertig@pyur.com
net.art communications GmbH,NETART,Mrs. Sandra Braun
Mannheimer Strasse 212,,Tel: +49 671 88908 0
55543 Bad Kreuznach,,Fax: +49 671 8962690
,,E-mail: s.braun@na-gmbh.de
net.de AG,NETDE,Tel: +49 511 372940
Buettnerstrasse 57,,Fax: +49 511 372941
30165 HANNOVER,,E-mail: info@net.de
NETAACHEN GmbH,NETAC,Dr. Wilfried Boms
Gruener Weg 100,,Tel: +49 241 91852 26
52070 Aachen,,Fax: +49 241 91852 99
,,E-mail: dr.wilfried.boms@netaachen.com
net-and-phone GmbH,ANTILO,Tel: +49 231 177 20 5555
An der Palmweide 55,,Fax: +49 231 177 20 5556
44227 DORTMUND,,E-mail: portierung@antilo.de
NetCologne Gesellschaft für Telekommunikation mbH,NETCO,Uwe Pietschmann
(NetCologne),,Tel: +49 221 2222 5104
Am Coloneum 9,,Fax: +49 221 2222 75104
50829 KOLN,,E-mail: upietschmann@netcologne.de
NetCom BW GmbH,NCBW14,Mr. Evangelis Papadopoulos
Unterer Brühl 2,,Tel: +49 7961 82 3474
73479 ELLWANGEN,,Fax: +49 7961 82 653474
,,E-mail: e.papadopoulos@odr.de
Netcom Kassel Gesellschaft fuer Telekommunikation mbH,NCKS,Mr. Andreas Reiche
Koenigstor 10-12,,Tel: +49 561 782 2467
34117 KASSEL,,Fax: +49 561 9209990
,,E-mail: andreas.reiche@netcom-kassel.de
NetCommunity GmbH,NETCOM,Mr. Peter Himmstedt
James-von-Moltke-Strasse 4,,Tel: +49 3581 8747 0
02826 Goerlitz,,Fax: +49 3581 8747 17
,,E-mail: info@nc-net.de
NETHINKS GmbH,NETH,Portierungsmanagement
Bahnhofstrasse 16,,Tel: +49 661 2500070
36037 FULDA,,Fax: +49 661 2500049
,,E-mail: portierung@nethinks.com
Netsign Networks GmbH,NSIDE,Tel.: +49 30 8149 5350
Lindenallee 27,,Fax: +49 30 8149 5359
14050 BERLIN,,E-mail : service@netsign.net
NetTask GmbH,NT6000,Mr Marco Rutzke
Zillplatz 9-10,,Tel: +49 3723 7693 20 444
09337 HOHENSTEIN-ERNSTTHAL,,Fax: +49 3723 7693 20 999
,,E-mail: portierung@nettask.de
NEW Niederrhein Energie und Wasser GmbH,NEW,Mr. Frank Korsten
Odenkirchener Strasse 201,,Tel: +49 2166 558 2715
41236 Moenchengladbach,,Fax: +49 2166 558 7988
,,E-mail: frank.korsten@new.de
newone GmbH,NEWONE,Mr. Thomas Thaesler
Albert-Einstein-Strasse 3,,Tel: +49 3677 8474 0
98693 ILMENAU,,Fax: +49 3677 8474 44
,,E-mail: info@newone.de
nexiu GmbH,NEXIU,Mr Christopher Mandt
Am Dreschplatz 3,,Tel: +49 6081 91204 11
61273 WEHRHEIM,,Fax: +49 6081 91204 19
,,E-mail: info@nexiu.de
next id GmbH,NID,Mr Marco Schultz
Konrad-Zuse-Platz 5,,Tel: +49 40 788299 82
53227 BONN,,Fax: +49 40 788299 83
,,E-mail: marco.schultz@next-id.de
NEXTWERK IT-Services GmbH,NXTWRK,Mr Henning Schneck
Wetterkreuz 27,,Tel: +49 9131 5338980
91058 ERLANGEN,,Fax: +49 9131 5338988
,,E-mail: info@nextwerk.de
nfon AG,NFONAG,Mrs. Silke Giesl
Leonrodstrasse 68,,Tel: +49 89 45300 513
80636 Munich,,Fax: +49 89 45300 597
,,E-mail: logistic@nfon.com
ngena GmbH,NGENA,Mr Oliver Huebner
Hahnstrasse 40,,Tel: +49 151 14085628
60528 FRANKFURT,,E-mail: oliver.huebner@ngena.net
NGN Telecom GmbH,NGN,Mr Gregor Türpe
Kistlerhofstraβe 111,,Tel: +49 89 1250342 42
81379 MUNICH,,Fax: +49 89 1250342 99
,,E-mail: g.tuerpe@ngn-tele.com
Nick Schieferdecker,NTCMAS,Mr Nick Schieferdecker
NetCom Access Gesellschaft für Telekommunikation,,Tel: +49 5634 850998 2
Kirchstrasse 12,,Fax: +49 5634 850998 1
34513 WALDECK-HOERINGHAUSEN,,E-mail: n.schieferdecker@netcomaccess.de
Niels Rosenhahn,BREHNA,Mr Niels Rosenhahn
Brehna.Net,,Tel: +49 34954 52445
Hallesche Strasse 15,,Fax: +49 34954 52433
06796 BREHNA,,E-mail: info@brehna.net
Norbert Herter,REGION,Mr Norbert Herter
regionetz.net,,Tel: +49 751 360314
Tannenbergstrasse 12,,Fax: +49 751 360329
88214 RAVENSBURG,,E-mail: norbert@herter.de
Nord-IT Bremen Beteiligungs-UG (haftungsbeschränkt),NITB,Mr Kai Benn
Erkelenzer Straße 6,,Tel: +49 421 17508742
28327 BREMEN,,Fax: +49 421 17508744
,,E-mail: info@nord-it-bremen.de
Norman Dietzen,WDSL,Mr Norman Dietzen
Wireless-DSL,,Tel: +49 6578 829430 00
Hof Weidenhaag 1,,Fax: +49 6578 829430 99
54524 KLAUSEN,,E-mail: info@wireless-dsl.de
NTTCable Service KG,NTTCAB,Mr. Richard Limanowski
Escher Strasse 19,,Tel: +49 6126 99876 52
65510 IDSTEIN,,Fax: +49 6126 99876 54
,,E-mail: r.limanowski@nttcable.de
NU Informationssysteme GmbH,NU,Dr. Thomas Witt
Bahnhofstraße 4,,Tel: +49 177 7289 335
01587 Riesa,,Fax: +49 3525 65 733 55
,,E-mail: witt@nugmbh.de
nvb Nordhorner Versorgungsbetriebe GmbH,130010,Mr Frank Beernink
Gildkamp 10,,Tel.: +49 5921 301 254
48529 NORDHORN,,E-mail : frank.beernink@nvb.de
NX4 Networks GmbH,NX4NET,Mr Jens Winter
Hauptstrasse 29,,Tel.: +49 6398 1360012
76891 ERLENBACH,,Fax: +49 6398 1360014
,,E-mail: jens.winter@nx4-networks.de
NYNEX satellite OHG,NYNEX,Tel: +49 6151 500 74 090
Robert-Bosch-Strasse 20,,E-mail: noc@nynex.de
64293 DARMSTADT,,
Office-ED Computer GmbH,OFFICE,Dr Martin Fritz
Dessauer Strasse 60,,Tel: +49 208 375760
45472 MUELHEIM / RUHR,,Fax: +49 208 3757627
,,E-mail: fritz@office-ed.de
Olfenkom GmbH,OLFEN,Mr Manfred Casper
Robert-Bosch-Strasse 44,,Tel: +49 2595 1313
59399 OLFEN,,Fax: +49 2595 1315
,,E-mail: manfred.casper@olfenkom.de
omnidat Gesellschaft für individuelle Netzwerk - und Kommunikationslösungen mbH,OMNIDT,Mr Thomas Georg
Haslacher Weg 8,,Tel: +49 7142 9895911
74321 BIETIGHEIM-BISSINGEN,,Fax: +49 7142 9895919
,,E-mail: Thomas.Georg@omnidat.de
omnion GmbH,OMNION,Tel: +49 2541 74673 00
Duelmener Strasse 80,,Fax: +49 2541 74673 99
48653 COESFELD,,E-mail: hello@omnion.de
oneCentral B.V.,ONEC,Mr Theo Belder
Spaarne 17,,Tel: +31 881118 111
2011CD HAARLEM (Netherlands),,Fax: +31 881118 118
,,E-mail: theo.belder@onecentral.net
OnePhone Deutschland GmbH,VOICEW,Mr. Christian Wetekam
Duesseldorfer Strasse 16,,Tel:+49 211 5423 5008
40699 ERKRATH,,Fax: +49 211 5423 5099
,,E-mail: christian.wetekam@onephone.de
Ontus AG,ONTUSA,Tel: +49 160 9685 9059
Heinrich Heine Allee 21,,Fax: +49 160 13 9685 9059
D-40213 DUSSELDORF,,E-mail: dung@ontus.com
Open Numbers GmbH,ON,Mr Bernd Buedenbender
Am Neuen Berg 3,,Tel: +49 6023 70688 0
63755 ALZENAU,,Fax: +49 6023 70688 11
,,E-mail: pda@opennumbers.de
OpenXS GmbH,OPENXS,Mr. Dirk Mueller
Otto-Hahn-Strasse 2,,Tel: +49 461 505280 20
24941 FLENSBURG,,Fax: +49 461 505280 21
,,E-mail: kontakt@openxs.de
Operator Telekommunikation International AG,OPAG,Mr. Dirk Opfinger
Am Weinhaus 6,,Tel: +49 2102 5658 501
40882 RATINGEN,,Fax: +49 2102 5658 9501
,,E-mail: d.opfinger@operator.de
optimatelecom GmbH,OPTIMA,Tel: +49 30 20004 4277
Schwedenstrasse 9,,Fax: +49 30 61748 409
13359 BERLIN,,E-mail: info@optimaconnect.de
OR Network GmbH,ORNET,Mrs. Anna-Lisa Edelmann
Parkstrasse 22,,Tel: +49 6408 61083 0
35447 Reiskirchen,,Fax: +49 6408 61083 999
,,E-mail: wbci@or-network.net
Orange Business Germany GmbH,OBSG,Mr. Juergen Klein
Rahmannstrasse 11,,Tel: +49 6196 962-709
65760 Eschborn,,Fax: +49 6131 4646-222
,,E-mail: juergen.klein@orange.com
Orbitcom GmbH,ORBIT,Mr Marc Gutzeit
Steindorfstrasse 2,,Tel: +49 5032 8942 432
80538 MUNICH,,Fax: +49 5032 8942 440
,,E-mail: gutzeit@getinternet.de
Osburg Systems GmbH,OSBURG,Mr Christian Osburg
Ettischlebener Weg 116,,Tel: +49 36200 7699-0
99310 BOESLEBEN-WUELLERSLEBEN,,Fax: +49 36200 7699-99
,,E-mail: christian.osburg@osburg.it
oscon itk GmbH,OSCON,Mr Oliver Sachs
Maugenharder Weg 14,,Tel: +49 7628 301999 301
79588 EFRINGEN-KIRCHEN,,Fax: +49 7628 301999 999
,,E-mail: os@oscon.de
osnatel GmbH,OSNATL,Kirstin Henke
Luisenstrasse 16,,Tel: +49 441 8800 1403
49074 OSNABRUECK,,Fax: +49 441 8800 1998
,,E-mail: kirstin.henke@ewe.de
outbox AG,OUTBOX,Mike Behrendt
Emil-Hoffmann-Strasse 1 a,,Tel: +49 2236 303 7000
50996 KOLN,,Fax: +49 2236 303 7001
,,E-mail: noc@outbox.de
overturn technologies GmbH,OVTE,Mr Andreas Westermaier
Isarstrasse 6,,Tel: +49 8161 24744 40
85356 FREISING,,Fax: +49 8161 24744 41
,,E-mail: aw@overturn.de
peoplefone GmbH,PFONE,Mr. Felix Plueger
Erich-Herion-Strasse 6,,Tel: +49 711 184204 0
70736 FELLBACH,,Fax: +49 711 184204 99
,,E-mail: felix.pflueger@peoplefone.com
pepcom GmbH,TCPEPC,Mr Andreas Gaertig
Dieselstrasse 1,,Tel: +49 341 60 952 445
85774 UNTERFOEHRING,,Fax: +49 341 60 952 903
,,E-mail: andreas.gaertig@pyur.com
PfalzConnect GmbH,PFALZC,Mr. Christian Studt
In der Wann 1,,Tel: +49 6753 120899 0
67744 LOELLBACH,,Fax: +49 6753 120899 9
,,E-mail: studt@pfalzconnect.de
"PfalzKom, Gesellschaft für Telekommunikation mbH",PKMA,Mr. Heinrich Haeffner
Koschatplatz 1,,Tel: +49 621 585 3204
67061 LUDWIGSHAFEN,,Fax: +49 621 585 3303
,,E-mail: heinrich.haeffner@pfalzkom-manet.de
Philipp Lissel - Philis IT Technik,PHILIS,Mr. Philipp Lissel
Hauptstrasse 58,,Tel: +49 37320 80928 0
09619 Dorfchemnitz,,Fax: +49 37320 80928 20
,,E-mail: office@informationssystemtechnik.de
Photonium NetSolutions GmbH,PHOX,Mrs Yvonne Stenzel
Hauptstrasse 81,,Tel: +49 6055 91951 0
63594 HASSELROTH-GONDSROTH,,Fax: +49 6055 91951 20
,,E-mail: auftragsbearbeitung@photonium.de
pinnau.com GmbH & Co.KG,PICODE,Mr. Gerhard Petz
Am Hafen 67,,Tel: +49 4101 203136
25421 PINNEBERG,,Fax: +49 4101 203144
,,E-mail: petz@pinnau.com
PIRONET NDH Datacenter AG & Co. KG,D8469,Mr Matthias Renneberg
Obenhauptstr. 12,,Tel: +49 2203 93530 1702
D-22335 HAMBURG,,Fax: +49 2203 93530 99
,,E-mail: mrenneberg@pironet.com
planet 33 AG telecommunications,PLAN33,Mr. Boris Gratz
internet security,,Tel: +49 89 2060333 0
Hofmannstrasse 52,,Fax: +49 89 2060333 33
81379 MUNICH,,E-mail: service@planet33.com
PLANinterNET VoIP-GmbH,PLANIN,Tel: +49 7143 872 056
Hauptstrasse 6,,Fax: +49 7143 872 057
74391 ERLIGHEIM,,E-mail: voip@planinternet.de
Plusnet GmbH,QSC,Carrier Management
Matthias-Brueggen-Strasse 55,,Tel: +49 221 6698 000
D-50829 COLOGNE,,Fax: +49 221 6698 009
,,E-mail: info@plusnet.de
Plusnet Infrastruktur GmbH &Co.KG,PNET,Tel: +49 221 669 8000
Matthias-Brueggen-Strasse 55,,Fax: +49 221 669 8009
D-50829 COLOGNE,,E-mail: info@plusnet.de
Portunity GmbH,PTY,Mr. Bjoern Ruecker
Werner-Seelenbinder-Strasse 23,,Tel: +49 202 69555 38
42477 Radevormwald,,Fax: +49 202 69555 18
,,E-mail: portierung@portunity.de
Primacall GmbH,PRIMAC,Mr. Ronny Schietke
Zimmerstrasse 78,,Tel: +49 30 206143 842
10117 BERLIN,,Fax: +49 180 2354034
,,E-mail: r.schietke@primaholding.de
PrimaCom Berlin GmbH,PRIMA,Mr Andreas Gaertig
Messeallee 2,,Tel: +49 341 60952 445
04356 LEIPZIG,,Fax: +49 341 60952 903
,,E-mail: andreas.gaertig@telecolumbus.de
Primastrom GmbH,PRIMST,Mr Frank Weis
Zimmerstrasse 78,,Tel: +49 30 206143 730
10117 BERLIN,,Fax: +49 30 206143 731
,,E-mail: f.weis@primaholding.de
ProCRM IT Systems GmbH,PROCRM,Mr Alexander Weber
Max-Hufschmidt-Strasse 2,,Tel: +49 6131 49059 0
55130 MAINZ,,Fax: +49 6131 49059 99
,,E-mail: support@pro-crm.de
PTC Telecom GmbH,XSIP,Mr Andreas Brummer
Am Anger 5,,Tel.: +49 8153 997772
82238 WÖRTHSEE,,Fax: +49 8153 997790
,,E-mail : brummer.a@ptc.de
purpur networks GmbH,PURPUR,Ulf Hermann
Gladbacher Strasse 74,,Tel: +49 211 6355 5693
40219 DUSSELDORF,,Fax: +49 211 6355 5694
,,E-mail: herrmann@purpur-networks.de
purtel.com GmbH,PURTEL,Dr. Markus von Voss
Paul-Gerhardt-Allee 487,,Tel: +49 89 2190990 9070
81245 Munich,,Fax: +49 89 2190990 9071
,,E-mail: mvv@purtel.com
QSC AG,QSCAG,Carrier Management
Matthias-Brueggen-Strasse 55,,Tel.: +49 221 6698 000
50829 COLOGNE,,Fax: +49 221 6698 009
,,E-mail : info@qsc.de
QuaeroSys UG (haftungsbeschraenkt),QS,Mr Johannes Braun
Nobelstrasse 13a,,Tel: +49 6044 96698 0
70569 STUTTGART,,Fax: +49 6044 96698 100
,,E-mail: mail@quaerosys.com
Quix Breitband GmbH,QUIX,Tel: +49 6831 5030 0
Am Saaraltarm 1,,Fax: +49 6831 5030 120
66740 SAARLOUIS,,E-mail: info@inexio.de
Rainer Nowak - Computer & Service Center,CSCARN,Mr. Rainer Nowak
Erfurter Strasse 43,,Tel: +49 3628 600838
99310 Arnstadt,,Fax: +49 3628 600839
,,E-mail: service@pc-spezialisten.de
RAPIDATA GmbH,RADATA,Mr Arton Binakaj
Ziegelweg 20,,Tel: +49 7634 3500011
79100 ESCHBACH,,Fax: +49 7634 3500019
,,E-mail: arton.binakaj@rapidata.de
REKA Regionalservice Kabelfernsehen GmbH,TCREKA,Mr Andreas Gaertig
Friedensstrasse 30,,Tel: +49 341 60 952 445
01917 KAMENZ,,Fax: +49 341 60 952 903
,,E-mail: andreas.gaertig@pyur.com
Rekers Digitaltechnik GmbH & Co. KG,REKERS,Mr Philipp Rekers
Siemensstrasse 7,,Tel: +49 5977 9399 12
48480 SPELLE,,Fax: +49 5977 9399 23
,,E-mail: p.rekers@redig.de
Relaix Networks GmbH,RELAIX,Tel: +49 241 990001 0
Kackertstrasse 10,,Fax: +49 241 990001 11
52072 Aachen,,E-mail: info@relaix.net
reputatio AG,REPDE,Mr. Stefan Riese
Frühlingshalde 24,,Tel: +49 721 50967 - 0
75399 Unterreichenbach,,Fax: +49 721 50967 - 99
,,E-mail: stephan.riese@reputatio.com
reventix GmbH,REVTIX,Mrs. Aline Kundt
Luetzowstrasse 106,,Tel: +49 30 346 466 130
10785 Berlin,,Fax: +49 30 346 466 131
,,E-mail: portierung@reventix.de
RFT Kabel Brandenburg GmbH,RFTK,Mr Thomas Rosenfeld
Kurstrasse 14 - 15,,Tel: +49 3381 5261 132
14776 BRANDENBURG,,Fax: +49 3381 5261 319
,,E-mail: th.rosenfeld@rftkabel.de
RhönEnergie Fulda GmbH,REFNET,Mr. Ralf-Stefan Stoeppler
Bahnhofstrasse 2,,Tel: +49 661 12 260
36037 FULDA,,Fax: +49 661 12 379
,,E-mail: vectoring@re-fd.de
Rhönnet GmbH,RN2013,Mrs Carmen Joeckel
Turmstrasse 10,,Tel: +49 6659 6113611
36124 EICHENZELL,,Fax: +49 6659 6113612
,,E-mail: portierung@rhoennet.info
R-KOM Regensburger Telekommunikationsges mbH & co kg,RKOM,Wilhelm Binder
Greflingerstrasse 26,,Tel: +49 941 6985 152
D-93055 REGENSBRUG,,Fax: +49 941 6985 200
RMS Systems Datenverarbeitungs GmbH,RMSSYS,Mr Jochen Kuenzel
Wildbirnenweg 17,,Tel: +49 9122 99210
91126 SCHWABACH,,Fax: +49 9122 99215
,,E-mail: info@rms-online.de
rockenstein AG,ROCK,Mr Christoph Rockenstein
Ohmstrasse 12,,Tel: +49 931299344
97076 WUERZBURG,,Fax: +49 9312993499
,,E-mail: support@rockenstein.de
RS Gesellschaft für Informationstechnik mbH,RGFI,Mrs Denise Lieth
& Co.KG,,Tel: +49 2191 909446
Auf dem Knapp 35,,Fax: +49 2191 90950446
42855 REMSCHEID,,E-mail: info@rgi.net
RST Datentechnik GmbH,RSTDE,Mr Sascha Tobler
Dr. Rudolf-Eberle-Strasse 36,,Tel: +49 7753 92170
79774 ALBBRUCK,,Fax: +49 7753 91015
,,E-mail: tobler@rst.de
RWE FiberNet GmbH,RWEFN,Tel: +49 201 12 29800
Kruppstrasse 5,,Fax: +49 201 12 29801
45128 ESSEN,,E-mail: rwe-highspeed@rwe.com
Sachs Kommunikationssysteme GmbH,SKS,Tel: +49 6171 9864 0
Industriestrasse 8,,Fax: +49 6171 9864 299
61449 Steinbach,,E-mail: technik@sks-gmbh.de
Sat Internet Services GmbH,SISTEL,Mr Marc Gutzeit
Justus-von-Liebig-Strasse 26,,Tel: +49 5032 8942 432
31535 NEUSTADT AM RBGE,,Fax: +49 5032 8942 440
,,E-mail: gutzeit@satinternet.com
Schiffel IT-Service GmbH,SCHFFL,Mr Steffen Schiffel
Portastrasse 73,,Tel: +49 571 730 725 8000
32457 PORTA WESTFALICA,,Fax: +49 571 730 725 8099
,,E-mail: portierung@schiffel.it
Schleswiger Stadtwerke GmbH,SLSTW,Mrs. Nicole Bendixen
Werkstrasse 1,,Tel: +49 4621 801 401
28837 SCHLESWIG,,Fax: +49 4621 801 111
,,E-mail: bendixen@schleswiger-stadtwerke.de
schnell-im-netz.de GmbH & Co.KG,SINETZ,Mr Stephan Hager
Albrecht-Dürer-Platz 4,,Tel: +49 9721 93293 00
97421 SCHWEINFURT,,Fax: +49 9721 93293 99
,,E-mail: postkasten@schnell-im-netz.de
Schoenenberg-Computer GmbH,RSBNET,Mr Karl Sonnleitner
Wilhelmshoehe 12,,Tel.: +49 220691799900
53797 LOHMAR,,Fax: +49 220682756
,,E-mail: ks@lohmar.com
Schulze Breitbandkommunikationsgesellschaft mbH,SBK001,Mr Jan Schulze
Ackerstrasse 20,,Tel.: +49 3571 603344
02977 HOYERSWERDA,,Fax: +49 3571 603356
,,E-mail : info@kabelmax.tv
sdt.net AG,SDT,Mr. Bernd Sontheimer
Ulmer Strasse 130,,Tel: +49 7361 9381 0
73431 AALEN,,Fax: +49 7361 9381 81
,,E-mail: sontheim@sdt.net
sentec networks GmbH,SENTEC,Mr Uemit Senli
Residenzstrasse 128,,Tel.: +49 30 4985 1435
13409 BERLIN,,Fax: +49 30 4985 6291
,,E-mail : mail@sentec-it.com
Servario Networks GmbH,SNET,Mr Daniel Demmer
Bentheimer Strasse 239,,Tel: +49 5921 8111027
48529 NORDHORN,,Fax: +49 5921 7111581
,,E-mail: d.demmer@servario-networks.de
sewikom GmbH,SEWKOM,Tel: +49 5273 3676400
Unter der Schirmeke 3,,Fax: +49 5273 3676330
37688 BEVERUNGEN,,E-mail: info@sewikom.de
simple-ASP GmbH,SIMPLE,Mr. Tobias Kritten
Zilzkreuz 10,,Tel: +49 2224 928 4800
53604 BAD HONNEF,,Fax: +49 800 000 0867
Sipgate GmbH,SG,Mr. Percy Christensen
Gladbacher Strasse 74,,Tel: +49 211 635555 36
40219 DUSSELDORF,,Fax: +49 211 635555 22
,,E-mail: christensen@sipgate.de
S-IT Informationstechnologie Betreiber GmbH & Co.KG im Nordschwarzwald,SIT480,Mr Ingo Appuhn
Marktstrasse 7 - 11,,Tel: +49 7051 599 200
75365 CALW,,Fax: +49 7051 599 549
,,E-mail: appuhn@sparkassen-it.de
SKYTRON Communications GmbH & Co.KG,SKYTRN,Mr Holger Witt
Im Hinteracker 6-10,,Tel.: +49 7248 4528 130
76307 KARLSBAD,,Fax: +49 7248 4528 230
,,E-mail : h.witt@skytron.de
smart-DSL GmbH,SMART,Mr Hubert Heinle
Weissen 1,,Tel: +49 8370 976515
87487 WIGGENSBACH,,Fax: +49 8370 976514
,,E-mail: hubert.heinle@smartone.de
Snellstar GmbH,SNELL,Mr Karlheinz Hagen
Kaistrasse 101,,Tel: +49 431 7755102
24114 KIEL,,Fax: +49 431 7755105
,,E-mail: tk@snellstar.de
SOCO Network Solutions GmbH,SOCO,Mr Ali Calik
Nordstrasse 102,,Tel: +49 2421 224444
52353 DUEREN,,Fax: +49 2421 224488
,,E-mail: itu@soco.net
SOLIDAS Media GmbH,SVOICE,Mr Sebastian Eppler
Ploenzeile 17,,Tel: +49 30 501001 30
12459 BERLIN,,Fax: +49 30 501001 39
,,E-mail: support@solidas-media.de
SQUILD GmbH,SQUILD,Mr Matthias Tinnemeier
Saar-Lor-Lux-Strasse 19,,Tel: +49 681 844974 0
66115 SAARBRUECKEN,,Fax: + 49 681 844974 99
,,E-mail: m.tinnemeier@squild.de
Städtische Werke Netz + Service GmbH,STWNSG,Mr Mirco Glitzenhirn
Koenigstor 3 - 13,,Tel: +49 561 5745 2476
34117 KASSEL,,Fax: +49 561 5745 2425
,,E-mail: mirco.glitzenhirn@netzplusservice.de
Stadtnetz Bamberg Gesellschaft für Telekommunikation mbH,STNB,Mr Volker Richter
Margaretendamm 28,,Tel: +49 951 77 8320
96052 BAMBERG,,Fax: +49 951 77 8090
,,E-mail: volker.richter@stadtnetz-bamberg.de
Stadtnetze Nord GmbH,SNN,Mrs. Sonja Taylor
Wiesenweg 30,,Tel: +49 431 7097 493
24242 FELDE,,E-mail: staylor@ennit.de
Stadtwerke Ahrensburg GmbH,SWATEL,Mr Lars Seckler
Manfred-Samusch-Strasse 5,,Tel: +49 4102 997 426
22926 AHRENSBURG,,Fax: +49 4102 997 410
,,E-mail: l.seckler@stadtwerke-ahrensburg.de
Stadtwerke Bad Reichenhall KU,STWBR,Tel: +49 8651 705 0
Hallgrafenstrasse 2,,Fax: +49 8651 705 105
83435 BAD REICHENHALL,,E-mail: service@stwbr.de
Stadtwerke Barmstedt Xtra GmbH,SNBG,Mr. Fred Freyermuth
Bahnhofstrasse 27,,Tel: +49 4123 68151
25355 BARMSTEDT,,Fax: +49 4123 68178
,,E-mail: freyermuth@stadtwerke-barmstedt.de
Stadtwerke Bochum GmbH,STWBO,Mr. Christian Mark
Ostring 28,,Tel: +49 234 960 3033
44787 BOCHUM,,Fax: +49 234 960 3039
,,E-mail: christian.mark@stadtwerke-bochum.de
Stadtwerke Bühl GmbH,BUEHL,Mr Georg Friedmann
Siemensstrasse 5,,Tel.: +49 7223 946 110
77815 BUEHL,,Fax: +49 7223 946 271110
,,E-mail : georg.friedmann@stadtwerke-buehl.de
Stadtwerke Eckernförde GmbH,SWECKI,Mrs. Schumacher
Bornbrook 1,,Tel: +49 4351 905 110
24340 Eckernfoerde,,Fax: +49 4351 905 199
,,E-mail: eckitel@stadtwerke-eckernfoerde.de
Stadtwerke Einbeck GmbH,EININT,Mr Bernd Cranen
Grimsehlstrasse 17,,Tel: +49 5161 942 0
37574 EINBECK,,Fax: +49 5161 942 211
,,E-mail: bcranen@stadtwerke-einbeck.de
Stadtwerke Engen GmbH,SWENG,Tel: +49 7733 94800
Eugen-Schaedler-Strasse 3,,Fax: +49 7733 948020
78234 ENGEN,,E-mail: info@stadtwerke-engen.de
Stadtwerke Erkrath GmbH,SWELWE,Mr Gregor Jeken
Gruitener Strasse 27,,Tel: +49 2104 94360 96
40699 ERKRATH,,Fax: +49 2104 94360 99
,,E-mail: gregor.jeken@stadtwerke-erkrath.de
Stadtwerke Eutin GmbH,SWEUDI,Mr Thorsten Rischmann
Holstenstrasse 6,,Tel: +49 4521 705 388
23701 EUTIN,,Fax: +49 4521 705 55388
,,E-mail: rischmann@stadtwerke-eutin.de
Stadtwerke Flensburg GmbH,SWFL,Mr. Erik Domsalla
Batteriestrasse 48,,Tel: +49 461 487 3425
24939 FLENSBURG,,Fax: +49 461 487 2733
,,E-mail: hostmaster@stadtwerke-flensburg.de
